id,priority,category
U105377,2734,1
U105378,17180,2
U105379,7987,2
U105380,18241,2
U105381,16052,2
U105382,17996,2
U105383,11841,1
U105384,1030,2
U105385,15743,2
U105386,3019,1
U105387,11008,1
U105388,16457,2
U105389,7786,2
U105390,8909,1
U105391,12017,2
U105392,3353,1
U105393,10032,1
U105394,4745,2
U105395,7311,2
U105396,8215,2
U105397,11867,1
U105398,20177,2
U105399,3122,2
U105400,7871,1
U105401,5154,2
U105402,10733,2
U105403,16135,1
U105404,20458,1
U105405,973,1
U105406,19829,1
U105407,13825,2
U105408,10846,2
U105409,1449,2
U105410,4535,1
U105411,20643,2
U105412,990,2
U105413,14468,1
U105414,16468,1
U105415,10870,2
U105416,15095,1
U105417,13296,2
U105418,17291,1
U105419,14039,2
U105420,11452,2
U105421,20254,1
U105422,17642,2
U105423,2422,2
U105424,12255,2
U105425,20162,2
U105426,12956,2
U105427,13150,2
U105428,11972,2
U105429,6291,2
U105430,18120,2
U105431,8789,2
U105432,10612,2
U105433,19253,2
U105434,6029,2
U105435,3880,1
U105436,7906,1
U105437,17171,2
U105438,8863,2
U105439,5877,2
U105440,16360,1
U105441,8502,1
U105442,14376,2
U105443,1863,2
U105444,2674,2
U105445,2769,2
U105446,16712,2
U105447,6894,2
U105448,3060,2
U105449,10165,2
U105450,2355,2
U105451,13910,1
U105452,4487,2
U105453,5139,2
U105454,9031,1
U105455,14582,2
U105456,18358,2
U105457,6078,2
U105458,2414,2
U105459,12808,2
U105460,13131,1
U105461,17,1
U105462,4780,1
U105463,18292,2
U105464,13201,1
U105465,8230,2
U105466,472,1
U105467,20270,1
U105468,20042,2
U105469,17230,1
U105470,9666,2
U105471,18387,1
U105472,3470,2
U105473,14133,1
U105474,11626,2
U105475,16955,1
U105476,17469,1
U105477,9188,2
U105478,14878,2
U105479,3554,2
U105480,3648,1
U105481,6212,1
U105482,17022,2
U105483,8451,2
U105484,2459,2
U105485,3729,1
U105486,14365,1
U105487,9000,2
U105488,14086,2
U105489,14805,2
U105490,17296,2
U105491,2510,2
U105492,19344,2
U105493,6173,2
U105494,1848,2
U105495,6540,2
U105496,266,1
U105497,12449,2
U105498,12753,2
U105499,17714,1
U105500,16852,2
U105501,20289,1
U105502,7845,2
U105503,15927,1
U105504,880,2
U105505,1835,2
U105506,5848,2
U105507,78,2
U105508,8859,1
U105509,14533,2
U105510,17619,2
U105511,7084,2
U105512,2847,2
U105513,18688,2
U105514,3948,1
U105515,3731,2
U105516,8242,2
U105517,13908,1
U105518,3703,2
U105519,1106,2
U105520,10575,2
U105521,2229,2
U105522,8470,2
U105523,8557,2
U105524,14770,2
U105525,4828,2
U105526,3069,2
U105527,17583,2
U105528,16024,1
U105529,15423,1
U105530,7321,2
U105531,5518,2
U105532,16264,2
U105533,4700,2
U105534,10869,2
U105535,9325,2
U105536,15536,1
U105537,12884,2
U105538,12690,2
U105539,11940,2
U105540,19783,2
U105541,19087,1
U105542,9418,1
U105543,20104,1
U105544,6264,2
U105545,6731,2
U105546,6518,2
U105547,16729,1
U105548,19563,2
U105549,6502,1
U105550,609,2
U105551,18640,2
U105552,12801,2
U105553,13639,2
U105554,6687,1
U105555,4977,2
U105556,6712,2
U105557,4353,2
U105558,13115,2
U105559,17838,1
U105560,10619,1
U105561,13827,2
U105562,813,2
U105563,5506,2
U105564,2179,2
U105565,13617,2
U105566,12276,1
U105567,20230,2
U105568,9789,1
U105569,2729,1
U105570,5701,1
U105571,16285,2
U105572,392,2
U105573,2877,2
U105574,4360,1
U105575,6813,2
U105576,4429,1
U105577,2222,1
U105578,5229,1
U105579,1533,2
U105580,17798,2
U105581,20392,2
U105582,12844,2
U105583,18263,1
U105584,1756,2
U105585,16253,2
U105586,13615,1
U105587,5187,1
U105588,13478,2
U105589,14971,1
U105590,2374,2
U105591,8988,2
U105592,10696,2
U105593,16117,2
U105594,13373,1
U105595,20250,1
U105596,366,2
U105597,2136,2
U105598,9765,2
U105599,10643,1
U105600,20589,1
U105601,12968,2
U105602,1308,2
U105603,17846,2
U105604,12993,1
U105605,9557,2
U105606,3520,2
U105607,16486,1
U105608,6917,2
U105609,6280,1
U105610,11737,2
U105611,4351,1
U105612,20748,2
U105613,9429,2
U105614,236,1
U105615,11196,2
U105616,10299,2
U105617,13358,1
U105618,10653,2
U105619,7667,2
U105620,16007,2
U105621,3652,2
U105622,3348,2
U105623,17457,1
U105624,17398,2
U105625,20480,1
U105626,4248,2
U105627,1470,1
U105628,8110,1
U105629,17976,1
U105630,20817,1
U105631,19701,1
U105632,11646,2
U105633,5553,2
U105634,551,2
U105635,854,1
U105636,15090,1
U105637,16012,1
U105638,8383,2
U105639,1729,2
U105640,10085,2
U105641,14863,2
U105642,5600,2
U105643,7257,1
U105644,17983,2
U105645,16964,2
U105646,2970,2
U105647,15855,2
U105648,17484,1
U105649,20562,1
U105650,12845,1
U105651,4244,2
U105652,3400,1
U105653,8861,2
U105654,13423,2
U105655,6635,1
U105656,17939,2
U105657,7174,2
U105658,11909,2
U105659,15200,2
U105660,3537,2
U105661,8131,1
U105662,19738,2
U105663,8808,2
U105664,17546,1
U105665,6143,2
U105666,8479,2
U105667,9472,2
U105668,19810,2
U105669,7626,2
U105670,2982,1
U105671,3714,2
U105672,15149,1
U105673,17294,1
U105674,14404,1
U105675,19945,2
U105676,16164,2
U105677,1003,2
U105678,11118,2
U105679,17346,1
U105680,10098,1
U105681,8140,2
U105682,14385,2
U105683,11714,1
U105684,9922,2
U105685,7854,2
U105686,20095,1
U105687,16156,2
U105688,6951,2
U105689,72,1
U105690,2243,2
U105691,9957,2
U105692,17569,2
U105693,5212,2
U105694,10762,2
U105695,3403,2
U105696,6233,1
U105697,11593,1
U105698,3029,2
U105699,8761,1
U105700,20591,2
U105701,19481,2
U105702,15977,2
U105703,397,2
U105704,11577,2
U105705,176,2
U105706,17729,2
U105707,5381,2
U105708,8436,2
U105709,7810,2
U105710,9776,2
U105711,10553,2
U105712,1460,1
U105713,20508,1
U105714,3661,1
U105715,13079,2
U105716,2090,2
U105717,5803,2
U105718,17547,2
U105719,3131,2
U105720,7323,2
U105721,20683,1
U105722,10639,2
U105723,5520,2
U105724,18558,2
U105725,14095,1
U105726,4484,2
U105727,3042,1
U105728,17130,2
U105729,14895,2
U105730,5342,2
U105731,8939,1
U105732,7247,2
U105733,11752,2
U105734,11960,1
U105735,20249,1
U105736,1614,2
U105737,13606,1
U105738,20675,2
U105739,2049,2
U105740,13789,2
U105741,6545,1
U105742,15631,2
U105743,1340,2
U105744,18049,1
U105745,11242,2
U105746,2260,2
U105747,10794,1
U105748,18337,1
U105749,9774,2
U105750,10830,1
U105751,8389,2
U105752,5827,2
U105753,10018,1
U105754,16354,2
U105755,3564,2
U105756,11507,2
U105757,9794,1
U105758,15917,2
U105759,6847,1
U105760,15220,1
U105761,11187,2
U105762,14577,1
U105763,11348,1
U105764,10967,1
U105765,13245,2
U105766,20672,2
U105767,18667,2
U105768,6818,1
U105769,9984,2
U105770,9572,2
U105771,5819,2
U105772,18824,2
U105773,1461,1
U105774,8132,1
U105775,251,2
U105776,2948,2
U105777,14035,1
U105778,19781,2
U105779,1386,2
U105780,7287,1
U105781,4159,2
U105782,14499,2
U105783,2176,1
U105784,15295,1
U105785,4911,2
U105786,7650,2
U105787,13226,1
U105788,16615,2
U105789,1344,2
U105790,6808,1
U105791,345,2
U105792,12955,1
U105793,9406,2
U105794,1993,2
U105795,3776,2
U105796,2813,1
U105797,6363,2
U105798,14447,2
U105799,5891,2
U105800,16583,2
U105801,7848,2
U105802,4608,2
U105803,2892,2
U105804,20298,2
U105805,16003,1
U105806,16961,1
U105807,928,1
U105808,19993,2
U105809,7178,1
U105810,15549,2
U105811,19400,1
U105812,12631,2
U105813,11046,2
U105814,8513,2
U105815,14725,1
U105816,1941,2
U105817,12668,1
U105818,7431,2
U105819,15141,2
U105820,13952,2
U105821,11848,2
U105822,1212,1
U105823,14576,2
U105824,10978,2
U105825,9470,2
U105826,7570,1
U105827,15713,1
U105828,8617,1
U105829,14250,2
U105830,9809,1
U105831,18461,1
U105832,779,2
U105833,7253,2
U105834,10840,2
U105835,11949,2
U105836,10535,1
U105837,5952,2
U105838,7793,1
U105839,4125,1
U105840,7048,2
U105841,4522,2
U105842,11782,1
U105843,17297,2
U105844,20014,2
U105845,17975,2
U105846,6857,1
U105847,7679,1
U105848,4944,2
U105849,9447,2
U105850,18478,2
U105851,9334,1
U105852,12532,1
U105853,16424,2
U105854,19502,1
U105855,430,2
U105856,16777,2
U105857,124,1
U105858,6438,2
U105859,9132,2
U105860,17561,2
U105861,8911,1
U105862,10099,2
U105863,12002,2
U105864,10665,2
U105865,2834,2
U105866,13347,1
U105867,11364,2
U105868,3026,1
U105869,13540,2
U105870,6459,1
U105871,1852,2
U105872,6513,2
U105873,3494,2
U105874,9973,1
U105875,8929,2
U105876,1580,2
U105877,11885,2
U105878,17725,1
U105879,16710,1
U105880,1563,1
U105881,7577,1
U105882,13574,2
U105883,20550,2
U105884,5333,2
U105885,10540,1
U105886,8097,1
U105887,3357,2
U105888,937,2
U105889,16753,2
U105890,9252,1
U105891,3309,2
U105892,19871,1
U105893,6454,2
U105894,16627,2
U105895,14193,1
U105896,12319,2
U105897,10983,1
U105898,3137,1
U105899,9317,2
U105900,16196,2
U105901,4430,2
U105902,15505,2
U105903,11314,1
U105904,17913,2
U105905,16814,1
U105906,5363,1
U105907,10741,1
U105908,7839,2
U105909,8847,1
U105910,15254,2
U105911,11484,1
U105912,13519,1
U105913,6041,2
U105914,1704,2
U105915,5423,2
U105916,8902,2
U105917,10707,2
U105918,19690,1
U105919,18106,2
U105920,12597,1
U105921,19863,1
U105922,6483,2
U105923,13632,2
U105924,14212,1
U105925,14940,1
U105926,2819,2
U105927,16376,1
U105928,2498,1
U105929,5024,1
U105930,1692,2
U105931,19369,2
U105932,14972,2
U105933,18506,1
U105934,7693,1
U105935,10392,2
U105936,15947,1
U105937,7843,2
U105938,12102,1
U105939,16137,1
U105940,18127,1
U105941,9940,1
U105942,18875,2
U105943,8167,2
U105944,14029,2
U105945,19867,1
U105946,5260,2
U105947,436,2
U105948,11300,1
U105949,5775,1
U105950,19908,1
U105951,11944,1
U105952,12965,1
U105953,5769,2
U105954,4406,2
U105955,7036,2
U105956,11917,2
U105957,15013,1
U105958,5332,2
U105959,2204,2
U105960,3667,1
U105961,6682,1
U105962,15667,2
U105963,9047,2
U105964,20402,2
U105965,12782,2
U105966,3354,2
U105967,19325,2
U105968,6050,2
U105969,15488,2
U105970,14112,2
U105971,14412,1
U105972,4059,2
U105973,14797,2
U105974,4434,2
U105975,20514,1
U105976,2553,2
U105977,5209,1
U105978,19276,1
U105979,13299,1
U105980,13661,2
U105981,8924,1
U105982,17871,1
U105983,1077,2
U105984,11965,1
U105985,7745,2
U105986,3245,2
U105987,6402,2
U105988,9663,2
U105989,289,2
U105990,17205,2
U105991,18369,2
U105992,3268,1
U105993,9137,2
U105994,10629,2
U105995,11801,2
U105996,19326,2
U105997,4206,1
U105998,6664,1
U105999,11707,2
U106000,18219,2
U106001,2044,2
U106002,13528,2
U106003,30,2
U106004,14856,2
U106005,4662,2
U106006,14631,1
U106007,10028,1
U106008,18919,1
U106009,17616,1
U106010,13383,2
U106011,11189,2
U106012,17626,2
U106013,19424,1
U106014,5038,2
U106015,20043,2
U106016,3001,2
U106017,15195,2
U106018,14683,2
U106019,15400,2
U106020,10584,1
U106021,16717,1
U106022,2210,2
U106023,17653,2
U106024,8382,2
U106025,5921,2
U106026,8905,2
U106027,4739,1
U106028,12551,2
U106029,573,2
U106030,6185,2
U106031,15014,2
U106032,11270,2
U106033,5785,1
U106034,19287,1
U106035,18664,2
U106036,3909,1
U106037,13409,2
U106038,3890,2
U106039,11920,1
U106040,2300,2
U106041,15652,2
U106042,6481,2
U106043,14028,2
U106044,6312,1
U106045,3040,2
U106046,9617,2
U106047,18407,2
U106048,3169,1
U106049,1206,1
U106050,12676,2
U106051,16386,2
U106052,9086,2
U106053,14177,1
U106054,20612,1
U106055,5753,1
U106056,3490,2
U106057,9586,2
U106058,1770,2
U106059,17016,1
U106060,7029,2
U106061,16749,1
U106062,9937,2
U106063,9642,2
U106064,14588,2
U106065,7892,2
U106066,8973,2
U106067,13766,2
U106068,19452,1
U106069,346,1
U106070,6219,2
U106071,4026,2
U106072,7115,2
U106073,1525,2
U106074,8636,2
U106075,20143,2
U106076,1954,1
U106077,18807,2
U106078,13743,2
U106079,5565,2
U106080,10418,2
U106081,20354,1
U106082,3929,1
U106083,9475,2
U106084,13997,1
U106085,14196,2
U106086,11420,2
U106087,13565,1
U106088,18311,2
U106089,4480,2
U106090,6190,1
U106091,6427,2
U106092,4238,2
U106093,17912,1
U106094,7511,2
U106095,16313,2
U106096,13667,2
U106097,19377,1
U106098,4595,2
U106099,179,1
U106100,4289,2
U106101,13759,2
U106102,2689,1
U106103,12351,2
U106104,14802,1
U106105,4469,2
U106106,18652,1
U106107,889,1
U106108,15311,1
U106109,6404,2
U106110,3072,2
U106111,10985,1
U106112,3752,1
U106113,15586,2
U106114,3741,2
U106115,8407,2
U106116,19296,2
U106117,18854,2
U106118,372,1
U106119,118,2
U106120,14329,1
U106121,13865,1
U106122,7886,2
U106123,2665,2
U106124,19959,2
U106125,9296,2
U106126,2757,1
U106127,830,2
U106128,10922,2
U106129,8406,2
U106130,19660,2
U106131,5182,2
U106132,6864,2
U106133,5421,1
U106134,16724,1
U106135,6350,1
U106136,5498,2
U106137,19290,2
U106138,16548,2
U106139,13060,2
U106140,10550,1
U106141,19754,2
U106142,20746,2
U106143,5457,2
U106144,6660,1
U106145,677,2
U106146,16458,2
U106147,914,2
U106148,5133,1
U106149,18781,2
U106150,4787,2
U106151,12579,2
U106152,5174,1
U106153,15867,2
U106154,17344,1
U106155,2672,2
U106156,14389,1
U106157,8538,2
U106158,11503,1
U106159,16951,2
U106160,1317,1
U106161,1843,2
U106162,337,1
U106163,5878,2
U106164,2782,2
U106165,13009,2
U106166,2247,1
U106167,6852,2
U106168,12685,2
U106169,2107,2
U106170,3273,2
U106171,10533,2
U106172,6652,1
U106173,17001,2
U106174,7989,2
U106175,3809,2
U106176,1098,2
U106177,20758,1
U106178,17045,1
U106179,2984,1
U106180,7039,2
U106181,18177,2
U106182,18328,2
U106183,15136,2
U106184,19712,1
U106185,19240,2
U106186,10587,2
U106187,11076,1
U106188,7868,1
U106189,14541,2
U106190,18666,2
U106191,5791,2
U106192,3244,1
U106193,9635,2
U106194,4274,2
U106195,13438,2
U106196,6895,2
U106197,13801,1
U106198,3833,2
U106199,20156,1
U106200,11133,1
U106201,12204,2
U106202,513,2
U106203,17655,2
U106204,3651,2
U106205,4820,2
U106206,11592,2
U106207,17682,2
U106208,11541,2
U106209,5371,2
U106210,20299,2
U106211,19198,2
U106212,10013,1
U106213,9098,1
U106214,17134,1
U106215,17173,2
U106216,20423,2
U106217,11735,1
U106218,19985,2
U106219,1446,2
U106220,20465,2
U106221,12574,1
U106222,17493,1
U106223,18501,1
U106224,15918,1
U106225,1883,2
U106226,13095,1
U106227,1977,2
U106228,18382,1
U106229,8867,1
U106230,3900,2
U106231,16683,2
U106232,16411,1
U106233,1790,2
U106234,4363,1
U106235,19610,2
U106236,4055,1
U106237,4471,1
U106238,14363,1
U106239,70,2
U106240,10687,2
U106241,19140,2
U106242,9620,2
U106243,18656,2
U106244,18189,2
U106245,2859,1
U106246,19108,2
U106247,15929,1
U106248,13263,2
U106249,2501,1
U106250,2194,2
U106251,7898,1
U106252,3841,2
U106253,11701,2
U106254,17144,2
U106255,8987,2
U106256,19689,1
U106257,15689,1
U106258,2977,2
U106259,1823,2
U106260,17047,2
U106261,12923,1
U106262,9928,2
U106263,2549,2
U106264,18873,2
U106265,14381,1
U106266,1090,2
U106267,18758,2
U106268,9726,2
U106269,2636,2
U106270,6205,1
U106271,4776,2
U106272,18637,1
U106273,17601,2
U106274,16565,2
U106275,769,2
U106276,6455,2
U106277,12099,2
U106278,13500,2
U106279,13965,2
U106280,12757,1
U106281,1258,1
U106282,7801,2
U106283,12113,2
U106284,12847,2
U106285,15863,2
U106286,15852,2
U106287,14826,2
U106288,10853,2
U106289,15210,1
U106290,5227,2
U106291,13069,2
U106292,220,2
U106293,9787,2
U106294,2939,1
U106295,18424,1
U106296,6284,1
U106297,15570,2
U106298,14247,2
U106299,13923,2
U106300,17833,2
U106301,16730,1
U106302,1309,2
U106303,10267,1
U106304,17687,2
U106305,4607,2
U106306,8511,2
U106307,19262,2
U106308,7875,2
U106309,3738,2
U106310,17260,2
U106311,16217,2
U106312,9880,2
U106313,16754,1
U106314,5549,2
U106315,2361,2
U106316,14417,1
U106317,17405,2
U106318,6154,1
U106319,19886,1
U106320,3991,2
U106321,11383,2
U106322,8189,1
U106323,1001,2
U106324,9111,1
U106325,20285,2
U106326,12800,2
U106327,17048,2
U106328,10618,1
U106329,5410,2
U106330,14391,2
U106331,6641,2
U106332,20632,1
U106333,18032,2
U106334,1813,2
U106335,10574,1
U106336,20084,2
U106337,15223,2
U106338,16057,1
U106339,15535,1
U106340,8561,1
U106341,7262,2
U106342,13605,1
U106343,5663,2
U106344,7237,2
U106345,8217,2
U106346,14075,2
U106347,16795,2
U106348,18396,2
U106349,3893,2
U106350,1182,1
U106351,19193,1
U106352,14599,2
U106353,18992,2
U106354,14083,1
U106355,19190,1
U106356,10938,2
U106357,8307,1
U106358,7389,2
U106359,1330,2
U106360,992,1
U106361,11837,1
U106362,11609,2
U106363,6468,2
U106364,1484,2
U106365,17788,2
U106366,4190,2
U106367,18050,2
U106368,11331,2
U106369,6972,2
U106370,6878,2
U106371,1216,2
U106372,16475,2
U106373,578,1
U106374,3694,2
U106375,17956,2
U106376,20851,2
U106377,16678,2
U106378,10917,2
U106379,9910,1
U106380,17475,1
U106381,8085,2
U106382,14685,2
U106383,19390,1
U106384,17076,2
U106385,9830,2
U106386,1113,2
U106387,3749,1
U106388,8592,2
U106389,9669,2
U106390,6748,2
U106391,4630,2
U106392,13447,1
U106393,5160,2
U106394,9896,1
U106395,3316,2
U106396,20356,2
U106397,3681,2
U106398,14936,2
U106399,9344,2
U106400,7362,1
U106401,8786,2
U106402,1691,1
U106403,13803,2
U106404,18588,2
U106405,16000,1
U106406,426,2
U106407,7035,2
U106408,3117,1
U106409,2801,2
U106410,6238,1
U106411,3972,2
U106412,1192,2
U106413,8040,1
U106414,4431,2
U106415,133,2
U106416,11174,1
U106417,11562,2
U106418,327,1
U106419,7924,1
U106420,10438,2
U106421,6359,2
U106422,19623,2
U106423,8265,2
U106424,15836,1
U106425,10701,1
U106426,15637,2
U106427,9808,1
U106428,15192,2
U106429,2969,1
U106430,10221,2
U106431,1846,1
U106432,3229,1
U106433,15353,2
U106434,12841,1
U106435,17805,2
U106436,18243,1
U106437,10011,1
U106438,9860,1
U106439,3443,2
U106440,11237,1
U106441,3362,2
U106442,2274,2
U106443,1316,2
U106444,10159,1
U106445,6911,2
U106446,5963,1
U106447,4525,2
U106448,18942,1
U106449,8645,2
U106450,13992,1
U106451,2411,2
U106452,8631,2
U106453,8312,1
U106454,9859,2
U106455,14146,2
U106456,14711,2
U106457,395,2
U106458,20566,1
U106459,4340,1
U106460,502,1
U106461,14199,1
U106462,12136,2
U106463,1397,2
U106464,1419,1
U106465,16932,1
U106466,7381,1
U106467,19491,1
U106468,17510,2
U106469,15130,1
U106470,8685,2
U106471,8826,1
U106472,15269,2
U106473,688,1
U106474,7142,2
U106475,3009,2
U106476,11544,2
U106477,12007,2
U106478,5061,2
U106479,9749,1
U106480,20226,2
U106481,9262,2
U106482,2944,2
U106483,10637,1
U106484,2187,2
U106485,9004,2
U106486,934,2
U106487,12479,1
U106488,14926,1
U106489,6902,1
U106490,5999,2
U106491,7161,2
U106492,19456,2
U106493,15109,2
U106494,11899,2
U106495,7081,2
U106496,11025,1
U106497,271,1
U106498,2957,2
U106499,2534,1
U106500,4251,2
U106501,5323,2
U106502,3341,1
U106503,8369,2
U106504,10052,1
U106505,5583,2
U106506,4468,2
U106507,4337,2
U106508,14833,2
U106509,18006,2
U106510,7065,2
U106511,2185,1
U106512,10070,1
U106513,6158,2
U106514,1629,2
U106515,12833,2
U106516,12228,2
U106517,10216,2
U106518,13692,2
U106519,12231,2
U106520,12013,1
U106521,8224,2
U106522,2509,1
U106523,19497,2
U106524,142,1
U106525,16163,2
U106526,20151,1
U106527,11880,2
U106528,11748,2
U106529,650,2
U106530,509,1
U106531,18695,2
U106532,6597,2
U106533,1186,2
U106534,8316,2
U106535,7531,1
U106536,19892,1
U106537,14546,2
U106538,8536,2
U106539,15451,2
U106540,18081,2
U106541,5915,2
U106542,3816,2
U106543,16358,2
U106544,18007,2
U106545,20134,2
U106546,8035,1
U106547,14657,2
U106548,4301,2
U106549,10718,2
U106550,5335,1
U106551,4412,1
U106552,16894,1
U106553,14006,2
U106554,13449,2
U106555,10811,1
U106556,15089,2
U106557,2711,2
U106558,2862,1
U106559,4237,1
U106560,1443,2
U106561,19444,2
U106562,4483,1
U106563,15361,2
U106564,11082,2
U106565,17049,2
U106566,6010,2
U106567,12304,2
U106568,7016,2
U106569,13017,2
U106570,20404,2
U106571,11527,2
U106572,19961,2
U106573,1899,2
U106574,15274,1
U106575,8963,1
U106576,16909,1
U106577,11275,2
U106578,16032,2
U106579,7364,2
U106580,258,1
U106581,17289,2
U106582,5465,1
U106583,12096,2
U106584,6399,1
U106585,5207,2
U106586,9720,2
U106587,9626,1
U106588,7073,2
U106589,7797,1
U106590,14995,2
U106591,13919,2
U106592,11695,2
U106593,18053,2
U106594,2712,2
U106595,10421,1
U106596,9615,2
U106597,5667,1
U106598,17012,1
U106599,1545,2
U106600,11098,2
U106601,4935,1
U106602,13297,2
U106603,10573,2
U106604,2645,2
U106605,702,2
U106606,6296,2
U106607,16612,2
U106608,10473,2
U106609,9580,2
U106610,16382,2
U106611,4928,1
U106612,18996,2
U106613,8791,2
U106614,8236,2
U106615,5014,2
U106616,20233,2
U106617,16328,2
U106618,38,2
U106619,16690,1
U106620,7119,1
U106621,11178,2
U106622,10763,2
U106623,7290,1
U106624,18389,2
U106625,9228,1
U106626,9210,1
U106627,12694,1
U106628,3547,2
U106629,15531,2
U106630,11213,2
U106631,20070,1
U106632,9671,2
U106633,9189,1
U106634,15253,1
U106635,6140,1
U106636,986,1
U106637,12240,2
U106638,16221,2
U106639,7454,1
U106640,18446,2
U106641,19664,2
U106642,18615,2
U106643,9796,1
U106644,11158,2
U106645,4925,1
U106646,18660,2
U106647,2787,2
U106648,8319,1
U106649,20300,2
U106650,12756,2
U106651,4961,2
U106652,14437,2
U106653,14977,2
U106654,1694,1
U106655,20724,2
U106656,2868,2
U106657,1487,1
U106658,15872,1
U106659,3198,1
U106660,10604,2
U106661,8539,2
U106662,13854,2
U106663,10156,2
U106664,17215,2
U106665,12854,2
U106666,6640,2
U106667,6157,2
U106668,12372,1
U106669,3320,1
U106670,432,2
U106671,7391,1
U106672,18610,2
U106673,1807,2
U106674,19526,2
U106675,11499,2
U106676,13691,2
U106677,15814,1
U106678,567,2
U106679,14462,1
U106680,19293,1
U106681,1025,1
U106682,5642,2
U106683,7583,1
U106684,543,2
U106685,9894,2
U106686,16307,1
U106687,178,2
U106688,9454,1
U106689,4192,1
U106690,15731,1
U106691,16530,2
U106692,17112,1
U106693,8796,1
U106694,4834,1
U106695,9275,2
U106696,3098,2
U106697,20393,2
U106698,897,2
U106699,11252,1
U106700,15760,1
U106701,1257,2
U106702,6980,2
U106703,2966,2
U106704,553,2
U106705,6534,2
U106706,10349,2
U106707,13809,2
U106708,11955,1
U106709,2139,1
U106710,15137,2
U106711,11694,2
U106712,17521,2
U106713,207,2
U106714,956,2
U106715,18270,2
U106716,5661,1
U106717,146,2
U106718,16640,2
U106719,10863,2
U106720,11982,2
U106721,15076,2
U106722,17709,2
U106723,8518,2
U106724,12298,1
